哈尔滨环保,【管理不严又一次抹黑了PX项目】4月6日，福建省漳州市古雷腾龙芳烃二甲苯（PX）项目发生爆炸，让备受关注的PX项目再次成为焦点……http://t.cn/RA6TZgm ​,1,0,0,2015-04-10 09:15:02,https://weibo.cn/comment/CcADPp7Xv?uid=3864620699&rl=1#cmtfrm,腾龙芳烃（漳州）,,,
深圳微博发布厅,【福建漳州PX项目着火罐体明火凌晨被扑灭】据@漳州消防 消息，福建漳州古雷腾龙芳烃二甲苯装置漏油着火事故，经全力扑救，至今天凌晨2点57分，着火罐体的明火已扑灭。相关善后工作正在有序进行中。消防战士已经连续奋战超过50个小时，你们辛苦了。via@央视新闻 ​,10,7,6,2015-04-09 12:19:23,https://weibo.cn/comment/Ccsq9vncv?uid=2892786960&rl=1#cmtfrm,腾龙芳烃（漳州）,,,,@漳州消防,@央视新闻
深圳微博发布厅,【福建漳州PX项目着火罐体明火凌晨被扑灭】据@漳州消防 消息，福建漳州古雷腾龙芳烃二甲苯装置漏油着火事故，经全力扑救，至今天凌晨2点57分，着火罐体的明火已扑灭。相关善后工作正在有序进行中。消防战士已经连续奋战超过50个小时，你们辛苦了。via@央视新闻 ​,10,7,6,2015-04-09 12:19:23,https://weibo.cn/comment/Ccsq9vncv?uid=2892786960&rl=1#cmtfrm,腾龙芳烃（漳州）,,,,@漳州消防,@央视新闻
深圳交警,【福建漳州PX项目着火罐体明火凌晨被扑灭】据@漳州消防 消息，福建漳州古雷腾龙芳烃二甲苯装置漏油着火事故，经全力扑救，至今天凌晨2点57分，着火罐体的明火已扑灭。相关善后工作正在有序进行中。消防战士已经连续奋战超过50个小时，兄弟们，辛苦了[心]@央视新闻 ​,29,18,13,2015-04-09 10:58:03,https://weibo.cn/comment/CcrT8COM0?uid=1792702427&rl=1#cmtfrm,腾龙芳烃（漳州）,,,,@漳州消防,@央视新闻
临沭环保,4月6日，福建省漳州市古雷腾龙芳烃二甲苯（PX）项目发生爆炸，让PX项目再次成为焦点，公众对PX项目的安全性质疑又起。作为一项技术可靠的项目，安全管理的好坏成了决定项目安全性的重要因素。企业应当严格安全管理标准，加强安全培训，同时政府部门也要监管到位，才能从根本上减少乃至杜绝事故发生。 ​,0,0,0,2015-04-09 09:28:47,https://weibo.cn/comment/CcriUjERa?uid=5144114030&rl=1#cmtfrm,腾龙芳烃（漳州）,,,
新疆环境保护厅,【漳州古雷PX项目发生爆炸 环保部门目前未检测出污染物】本报4月7日讯 4月6日18时56分，福建省漳州腾龙芳烃二甲苯装置发生漏油着火事故，引发装置附近中间罐区（2）3个储罐爆裂燃烧。截至记者发稿时，经环保等部门监测，事故周边和事故下风向的几个重点村均未检测出污染物。http://t.cn/RAJG1Bw ​,0,0,0,2015-04-08 16:29:27,https://weibo.cn/comment/CckDa2Tod?uid=2427409230&rl=1#cmtfrm,腾龙芳烃（漳州）,,,
邯郸市环境保护局,【邯郸广平县投资亿元治理污水】加快推进生态文明建设，广平县有大动作。今年5月开始，广平县将陆续投入1亿多元实施第二污水处理厂、东开污水处理厂、农村环境连片整治村庄及新民居污水处理设施等三大污水治理工程，年处理污水达1081万吨。 邯郸广平县投资亿元治理污水 ​,0,0,1,2015-05-13 14:18:32,https://weibo.cn/comment/ChDJoDrXf?uid=2722601793&rl=1#cmtfrm,广平县污水处理厂,,,
费县环境,@Ofhumanbondage @大嘴杠 @临沂环境 国电费县发电有限公司脱硝系统发生故障，经抢修，目前已正常运行，目前氮氧化物排放达标。 ​,4,2,12,2015-01-01 13:25:24,https://weibo.cn/comment/BDwqBE9zM?uid=3803805722&rl=1#cmtfrm,国电费县发电,,,,@大嘴杠,@临沂环境
费县环境,@Ofhumanbondage @大嘴杠 @临沂环境 国电费县发电有限公司脱硝系统发生故障，经抢修，目前已正常运行，目前氮氧化物排放达标。 ​,4,2,12,2015-01-01 13:25:24,https://weibo.cn/comment/BDwqBE9zM?uid=3803805722&rl=1#cmtfrm,国电费县发电,,,,@大嘴杠,@临沂环境
云南曲靖环保,"@金津Vicky 您好,您反应的云南宣威磷电有限责任公司小锅黄磷炼制污染及云南远东亚鑫水泥有限公司粉尘污染问题,现场调查情况如下: ​",13,1,0,2015-10-22 16:34:41,https://weibo.cn/comment/D0koMsBpo?uid=3931129399&rl=1#cmtfrm,云南宣威磷电,,,,@金津Vicky
云南曲靖环保,"@金津Vicky 您好,您反应的云南宣威磷电有限责任公司小锅黄磷炼制污染及云南远东亚鑫水泥有限公司粉尘污染问题,现场调查情况如下: ​",5,0,0,2015-10-19 17:15:03,https://weibo.cn/comment/CFPQ0aim4?uid=3931129399&rl=1#cmtfrm,云南宣威磷电,,,,@金津Vicky
云南曲靖环保,#污染地图#经核实， 云南宣威磷电有限公司烟尘超标目前正在上脱硫设备，12月底整改完成。请问烟尘排放浓度高的云南驰宏锌锗是在曲靖还是在会泽厂？ ​,6,6,3,2015-03-11 16:51:25,https://weibo.cn/comment/C84ObcX3w?uid=3931129399&rl=1#cmtfrm,云南宣威磷电,,,
枣庄环保,#保障空气质量，环保在行动#今天下午，市局张永刚局长带队对山东潍焦集团薛城能源有限公司进行了突击检查，重点查看了设备的运行情况和达标排放情况，并现场进行了气体和水样的采集，对发现的问题要求其立即整改，确保纪念活动期间能达标排放。 ​,10,45,7,2015-09-02 18:06:58,https://weibo.cn/comment/CyH5Jvv0e?uid=3587107225&rl=1#cmtfrm,山东潍焦集团,,,
德清环保,5月19日下午，由环保部华东督查中心及省环保厅组成的督查组，来我县督查2015年的重点污染物减排项目工作开展情况。督查组走访了乾元镇程氏兄弟养殖场、浙江升华拜克生物股份有限公司，检查我县农业源减排工作、污水处理工程及热电厂脱硫工程的进展，查看企业台账，并作现场指导。 ​,0,0,0,2015-05-20 16:02:23,https://weibo.cn/comment/CiIp2fSvz?uid=5262144697&rl=1#cmtfrm,浙江升华拜克生物股份,,,
德清发布,#媒体看德清#【《浙江日报》头版头条：德清 企业多管融资搞技改】据目前已公布的2014年业绩快报，德清上市公司板块成绩靓丽，其中我武生物、金磊股份、升华拜克3家公司净利润大幅高出各自行业平均水平。德清推动企业多渠道、多形式对接资本市场，促进区域经济转型升级。 德清：企业多管融资搞技改 ​,8,0,7,2015-02-26 11:06:48,https://weibo.cn/comment/C63ZQ4l1g?uid=3370533142&rl=1#cmtfrm,浙江升华拜克生物股份,,,
天津环保发布,#工作动态#我局监察总队及区县服务组先后对渤天化工、汉沽长芦盐场及天津津华化工等多家企业进行检查，并对发现的问题现场提出整改要求。#清新空气我们在行动# ​,0,0,0,2015-06-26 15:35:31,https://weibo.cn/comment/Col2uBXHp?uid=3250739191&rl=1#cmtfrm,天津渤天化工,,,
杭州环保,【开发区废气整治成效明显 广东省环保厅调研组前来学经验】开发区在2012年至2015年间完成52家企业废气治理提升改造任务，一直走在省、市的前列。日前，广东省环保厅组织的调研组来到开发区调研，先后前往拜耳作物科学（中国）有限公司及杭州优科豪马轮胎有限公司两家企业：开发区废气整治成效明显 ​,0,0,0,2015-12-08 15:02:23,https://weibo.cn/comment/D7sSFcn2M?uid=3915687504&rl=1#cmtfrm,拜耳作物科学（中国）,,,
杭州环保,【下沙的这项技术改造 能减少废气“跑冒滴漏”】 拜耳作物科学（中国）有限公司、杭州下沙生物科技有限公司等四家化工企业，将作为试点率先进行LDAR技术改造。LDAR是目前国际上较为先进的化工废气检测技术，能帮助企业对生产全过程原料进行控制，减少挥发性有机废气的“跑冒滴漏”区内四家化工企业 试点进行LDAR技术改造 ​,2,1,1,2015-09-02 15:28:38,https://weibo.cn/comment/CyG3topGS?uid=3915687504&rl=1#cmtfrm,拜耳作物科学（中国）,,,
杭州环保,【国家环保部与加拿大环境部代表团调研拜耳作物科学（中国）有限公司】昨天下午，环保部与加拿大环境部代表团在省、市环保部门的陪同下，再次来到开发区，针对环境应急管理这个议题开展调研。这次，代表团实地考察的，是规模较大的一家化工企业：拜耳作物科学（中国）有限公司重视环境应急管理 才能确保企业安全稳定生产 ​,0,0,1,2015-06-03 11:07:45,https://weibo.cn/comment/CkOso92cs?uid=3915687504&rl=1#cmtfrm,拜耳作物科学（中国）,,,
大丰市环保志愿者,2015年05月14日22点，泰州金泰环保热电有限公司在线监测数据，希望排放浓度高的企业作出公开说明！#蔚蓝地图# ​,0,0,2,2015-05-14 22:29:53,https://weibo.cn/comment/ChQnm9Ki0?uid=1707640501&rl=1#cmtfrm,泰州金泰环保热电,,,
大丰市环保志愿者,2015年12月15日07点，国电丰城发电有限公司在线监测数据，希望排放浓度高的企业作出公开说明！#蔚蓝地图# ​,1,0,0,2015-12-15 07:30:14,https://weibo.cn/comment/D8tUBrtZr?uid=1707640501&rl=1#cmtfrm,国电丰城发电,,,
武汉环保,#基层环保动态#【顶烈日 战高温 坚守环保监测一线】7月13日，入伏第一天。尽管骄阳似火，但没有阻挡新洲区环境监测站工作人员对事业的执着与工作的热情。当天，区环境监测工作人员头顶烈日，在华能武汉发电有限公司烟囱平台上对该厂烟尘进行第三季度监督性监测采样。http://t.cn/RLchtLq ​,1,0,0,2015-07-16 11:12:46,https://weibo.cn/comment/CrlRMwcLB?uid=2735973604&rl=1#cmtfrm,华能武汉发电,,,
淮南发布,淮沪煤电田集二期扩建工程获国家优质投资项目奖。 近日，2014年至2015年度国家优质投资项目奖揭晓，由淮南矿业集团与上海电力股份公司均股建设的淮沪煤电公司田集电厂二期扩建工程等61个项目荣获该国家级奖项。这是我省唯一涉煤工程获奖项目。 ​,2,1,2,2015-04-10 08:58:00,https://weibo.cn/comment/CcAwUFb2x?uid=2526056150&rl=1#cmtfrm,淮南矿业集团电力,,,
淄博发布,#信息速递#【电力行业淘汰落后产能企业名单公示 淄博2家在列】2014年，山东电力行业淘汰6家企业落后产能，其中包括济南化肥厂、华电淄博热电有限公司等，官方数据显示，企业合计淘汰机组容量45.6万千瓦时。日前，发改委再次公示淘汰落后产能企业名单，我市2家企业在列。 ​,2,2,4,2015-12-24 14:05:13,https://weibo.cn/comment/D9TlowsCt?uid=3577849617&rl=1#cmtfrm,济南热电,,,
济南环保,#防霾治霾 共治共享#【济南市环境监察支队企业堆场料场 及燃煤锅炉检查情况通报】12月22日，济南市环境监察支队对山东建筑大学和平校区、山东财经 大学、山东工艺美院、济南辛百城供热公司、济南热电开元供热站、济南绿 园供热有限公司... 济南市环境监察支队企业堆场料场  及燃煤锅炉检查情况通报 ​,7,7,21,2015-12-23 10:24:11,https://weibo.cn/comment/D9ItbkNaF?uid=3567934541&rl=1#cmtfrm,济南热电,,,
山东文明,一呼百应献爱心千件冬衣暖孩童：12月9日，济南市文明办联合济南热电有限公司开展“‘泉民公益’——冬天给山区孩子送温暖”活动。志愿者们走进长清马山北站小学，亲手将过冬衣物和书籍送到孩子们手中，为他们送去物质支持和精神关爱，祝愿他们健康、快乐成长。 一呼百应献爱心千件冬衣暖孩童  ​,0,0,10,2015-12-11 14:11:29,https://weibo.cn/comment/D7UPuaiKi?uid=3635361120&rl=1#cmtfrm,济南热电,,,
市中环保,市中区环保局执法人员对济南热电西八换热站进行现场监测。@济南环保 ​,2,3,9,2015-12-09 13:30:27,https://weibo.cn/comment/D7BHQ2wbD?uid=3638335005&rl=1#cmtfrm,济南热电,,,,@济南环保
山东环境,回声台#据网友反映，经查询济南东新热电有限公司，是瞬时超标，目前我市利用自动监测数据对企业超标处罚的方式是采用日均值超标立案处罚，对于小时的瞬时超标不立案处罚@米斯特_徐 @蔚蓝地图 @山东环境 ​,7,4,2,2015-12-08 15:33:11,https://weibo.cn/comment/D7t4adoeM?rl=1#cmtfrm,济南热电,1,济南环保,,@米斯特_徐,@蔚蓝地图,@山东环境,@济南环保
济南环保,#回声台#据网友反映，经查询济南东新热电有限公司，是瞬时超标，目前我市利用自动监测数据对企业超标处罚的方式是采用日均值超标立案处罚，对于小时的瞬时超标不立案处罚@米斯特_徐 @蔚蓝地图 @山东环境 ​,4,4,3,2015-12-08 15:30:44,https://weibo.cn/comment/D7t4adoeM?uid=3567934541&rl=1#cmtfrm,济南热电,,,,@米斯特_徐,@蔚蓝地图,@山东环境
市中环保,12月2日晚，济南市市中区环保局对辖区内工地以及领秀城内热电厂进行突击检查。 ​,3,1,4,2015-12-03 08:49:07,https://weibo.cn/comment/D6FiFwuEC?uid=3638335005&rl=1#cmtfrm,济南热电,,,
济南环保,#防霾治霾，共治共享##环监在行动#【济南市环境监察支队对两家企业扬尘污染防治情况进行检查】 11月19日，济南市环境监察支队对山东水泥厂有限公司矿山开采场、堆场料场、厂区道路及济南北郊热电厂堆场料场的扬尘污染防治工作进行了全面检查，确保各项扬尘污染防治措施落实到位。@山东环境 ​,4,6,12,2015-11-20 10:10:44,https://weibo.cn/comment/D4HhlkK31?uid=3567934541&rl=1#cmtfrm,济南热电,,,,@山东环境
滕州环保,济南：全民行动 治理雾霾】济南市日前开展“啄木鸟行动”，发动媒体和市民对大气污染防治进行监督，共同抗击雾霾、建设“泉城蓝”。http://t.cn/RUmCVe4 ​,1,12,0,2015-11-20 08:36:28,https://weibo.cn/comment/D4GfbafGX?rl=1#cmtfrm,济南热电,1,山东环境,转发理由:除了检查施工工地，济南市近期还将对热电厂等大型燃煤锅炉使用单位加强在线监测，严把燃煤质量，确保排放达标。同时开展机动车路检，对车辆较集中的停放地进行车辆抽检。如尾气超标，将要求限期整改，直至达标。从下月起，济南市行政区域内将全天禁止黄标车通行，违规车上路将被罚款200元，扣3分。      
山东环境,济南：全民行动 治理雾霾】济南市日前开展“啄木鸟行动”，发动媒体和市民对大气污染防治进行监督，共同抗击雾霾、建设“泉城蓝”。http://t.cn/RUmCVe4 ​,1,12,8,2015-11-20 07:36:42,https://weibo.cn/comment/D4GfbafGX?rl=1#cmtfrm,济南热电,1,山东环境,转发理由:除了检查施工工地，济南市近期还将对热电厂等大型燃煤锅炉使用单位加强在线监测，严把燃煤质量，确保排放达标。同时开展机动车路检，对车辆较集中的停放地进行车辆抽检。如尾气超标，将要求限期整改，直至达标。从下月起，济南市行政区域内将全天禁止黄标车通行，违规车上路将被罚款200元，扣3分。      
徐州环保,【我国首个由社会组织提起并被受理的海洋环境类公益诉讼：康菲溢油案立案】青岛海事法院立案受理了原告中国生物多样性保护与绿色发展基金会诉被告康菲石油中国有限公司、被告中海石油（中国）有限公司的海上污染损害责任纠纷案。这是围绕4年前康菲公司溢油事故首个正式立案的环境公益诉讼。 ​,0,0,0,2015-07-29 10:18:40,https://weibo.cn/comment/Ctk4h5yIc?uid=3514775860&rl=1#cmtfrm,中海石油（中国）,,,
山东环境,院立案受理原告中国生物多样性保护与绿色发展基金会诉被告康菲石油中国有限公司、被告中海石油（中国）有限公司海上污染损害责任纠纷一案。 2015年7月26日 ​,2,9,15,2015-07-26 23:06:00,https://weibo.cn/comment/CsSrWmPBM?rl=1#cmtfrm,中海石油（中国）,1,青岛海事法院,,@青岛环保,@山东高法
达州发布,近日，甘肃省陇南市西和县境内陇星锑业有限责任公司发生泄漏事故，造成跨省污染，对嘉陵江广元段水质产生影响。对此，国家环保部、四川省环保厅、省环境监测总站高度重视，下发紧急通知，要求达州市环境监测站组织应急监测力量赶赴广元参加“甘肃省锑污染事件嘉陵江广元段环境应急监测”工作。 ​,1,0,1,2015-12-28 11:25:18,https://weibo.cn/comment/Dau0tBMYg?uid=3888223184&rl=1#cmtfrm,甘肃陇星锑业,,,
陕西环保,#环保动态#【我省开展尾矿库安全隐患排查】日前，省环保厅召开专题会议，认真总结甘肃陇星锑业尾矿泄漏事故应急处置中的经验和教训，迅速对全省尾矿库环境安全隐患排查作出安排部署。 ​,0,0,1,2015-12-22 10:51:53,https://weibo.cn/comment/D9zdVyf54?uid=3199062547&rl=1#cmtfrm,甘肃陇星锑业,,,
渭南市环保,【我省全力以赴科学应急处置西汉水污染纪实】11月24日夜晚，甘肃省陇南市西和县陇星锑业有限责任公司尾矿库发生尾砂泄漏，西汉水上游水质受到严重锑污染，导致我省位于西汉水中下游的汉中市略阳县、嘉陵江流域的宁强县部分水体污染，一些群众生产生活受到影响，http://t.cn/R4ArLcB ​,2,0,0,2015-12-15 14:58:13,https://weibo.cn/comment/D8wQrjP0H?uid=5225913479&rl=1#cmtfrm,甘肃陇星锑业,,,
四川环保,#新闻链接#【甘肃陇星锑业尾矿泄漏出境断面锑浓度逐步下降】甘肃省陇南市西和县甘肃陇星锑业公司崖湾山青尾矿库发生尾砂泄漏事故，造成了甘陕川3省的跨界污染，仍在有序进行点位监测、投药降污和污泥清理工作，专家预计8日出境断面有望实现稳定达标by中国环境报 http://t.cn/R4Pdtzt ​,0,0,0,2015-12-08 14:19:20,https://weibo.cn/comment/D7sBbjTXN?uid=3732167165&rl=1#cmtfrm,甘肃陇星锑业,,,
陕西环保,【陕西略阳县启动城乡供水应急预案】上游甘肃陇星锑业有限责任公司选矿厂尾矿库溢流井破裂致尾砂泄漏事件发生后，陕西省略阳县启动城乡供水应急预案，为受影响的沿线村镇和社区、学校架设临时供水管道，组织应急供水服务车向沿岸群众定点定时送水。http://t.cn/RUkNl22 ​,1,0,0,2015-12-03 10:09:10,https://weibo.cn/comment/D6FP9BhXj?uid=3199062547&rl=1#cmtfrm,甘肃陇星锑业,,,
渭南市环保,【环保部部长陈吉宁来陕指导西汉水污染事故处置工作】近日，甘肃省陇星锑业有限责任公司尾矿库发生尾砂泄漏，造成嘉陵江一级支流西汉水略阳段锑浓度超标，环保部及陕甘两省立即开展应急处置工作。 渭南市环境保护局 ​,1,4,2,2015-12-02 18:19:19,https://weibo.cn/comment/D6zBC3NXj?uid=5225913479&rl=1#cmtfrm,甘肃陇星锑业,,,
槐荫环保,陈吉宁赴陕指导跨省水污染事件应急处置工作传达中央领导重要批示精神，分析研究存在问题，安排部署下一步工作甘肃省陇星锑业有限责任公司尾矿库近日发生尾砂泄漏，造成嘉陵江及其一级支流西汉水200多公里河... 陈吉宁赴陕指导跨省水污染事件应急处置工作 ​,1,0,0,2015-12-02 11:17:50,https://weibo.cn/comment/D6wQx7KoK?uid=3650549120&rl=1#cmtfrm,甘肃陇星锑业,,,
瓷都环保,发表时间： 2015-12-02 来源：中国环境报 本报讯 甘肃省陇星锑业有限责任公司尾矿库近日发生尾砂泄漏，造成嘉陵江及其一级支流西汉水200多公里河段锑浓度超标，环境保护部及陕甘两省立即开展应急处置工作。 ... 陈吉宁赴陕指导跨省水污染事件应急处置工作 传达中央领导重要批示精神，分析研究存在问题，安排部署下一步工作 ​,0,0,0,2015-12-02 10:48:14,https://weibo.cn/comment/D6wEwcwgQ?uid=5329122143&rl=1#cmtfrm,甘肃陇星锑业,,,
陕西环保,【陕西有效阻止西汉水跨省水污染蔓延 防止次生灾害发生】甘肃省陇星锑业尾矿库泄漏造成嘉陵江一级支流西汉水略阳段锑超标污染后，在国家环保部工作组指导下，省上紧急部署安排，汉中市及略阳县积极行动，采取了五项措施保证当地安全，同时阻止污染向下游蔓延。陕西有效阻止西汉水跨省水污染蔓延 防止次生灾害发生 ​,0,0,3,2015-11-30 10:13:07,https://weibo.cn/comment/D6dzgDSwh?uid=3199062547&rl=1#cmtfrm,甘肃陇星锑业,,,
槐荫环保,甘肃陇星锑业有限责任公司选矿厂尾矿库发生泄漏环境保护部启动调查程序 针对近期发生的甘肃陇星锑业有限责任公司选矿厂尾矿库溢流井破裂致尾砂泄漏事件，环境保护部启动突发环境事件调查程序。11月23日晚，... 环境保护部启动调查程序 ​,4,1,1,2015-11-30 09:47:34,https://weibo.cn/comment/D6doUfPpJ?uid=3650549120&rl=1#cmtfrm,甘肃陇星锑业,,,
陕西环保,【我省全力以赴处置西汉水污染事件】近日，甘肃省陇南市西和县陇星锑业有限责任公司尾矿库发生尾砂泄漏，嘉陵江一级支流西汉水陕西段锑浓度超标。我省接报后，省委书记赵正永、省长娄勤俭、常务副省长姚引良相继作出重要批示，要求千方百计、全力以赴做好应急处置工作。http://t.cn/RUgsV4e ​,2,1,1,2015-11-30 09:38:14,https://weibo.cn/comment/D6dl72wuG?uid=3199062547&rl=1#cmtfrm,甘肃陇星锑业,,,
天津环保发布,权威发布#【环保部就甘肃陇星锑业有限公司选矿厂尾矿库泄漏事件启动调查程序】11月23日，甘肃陇星锑业有限公司选矿厂尾矿库溢流井破裂致尾砂泄漏事件。经监测，超标特征污染物为锑。事件造成跨省界污染，已构成重大突发环境事件。环保部已成立调查组开展全面调查。环保部就甘肃陇星锑业有限公司选矿厂尾矿库泄漏事件启动调查程序  ​,0,4,0,2015-11-28 15:38:56,https://weibo.cn/comment/D5VYT7GeO?rl=1#cmtfrm,甘肃陇星锑业,1,中国环境新闻,转发理由:环保部就甘肃陇星锑业有限公司选矿厂尾矿库泄漏事件启动调查程序[话筒]      
延边发布,【12月10日：延吉市人民路东端交通管制】#温馨提示#12月10日早6时，延吉市集中供热有限责任公司人民路路段的供热管道要进行维修，届时交警部门将根据现场情况对该路段进行交通管制。为避免造成交通拥堵，交警部门将对该路段进行交通管制，必要时会封闭该路段，希望广大驾驶人能够尽量绕道行驶。 ​,0,2,1,2015-12-10 14:13:07,https://weibo.cn/comment/D7LpEoW09?uid=3486040040&rl=1#cmtfrm,延吉市集中供热,,,
淄博发布,#信息速递#【电力行业淘汰落后产能企业名单公示 淄博2家在列】2014年，山东电力行业淘汰6家企业落后产能，其中包括济南化肥厂、华电淄博热电有限公司等，官方数据显示，企业合计淘汰机组容量45.6万千瓦时。日前，发改委再次公示淘汰落后产能企业名单，我市2家企业在列。 ​,2,2,4,2015-12-24 14:05:13,https://weibo.cn/comment/D9TlowsCt?uid=3577849617&rl=1#cmtfrm,华电淄博热电,,,
淄博发布,#淄博身边事#【我市7年来首次公布热企成本 】今年9月份以来，市物价局委托第三方中介机构，对淄博热力有限公司、淄博市环保供热有限公司、对淄博热电集团有限公司、华电淄博热电有限公司等4家企业进行成本监审。近日，市物价局网站正式公布两家供热企业和两家热电企业的详细的运营成本。 ​,2,2,7,2015-11-12 15:38:49,https://weibo.cn/comment/D3w0xbV0H?uid=3577849617&rl=1#cmtfrm,华电淄博热电,,,
淄博环保,博张店那儿的大烟筒冒的烟简直就是经久不散…这还是坐在车上，随处抬头一看就能看见它。真好奇出来的这些气体达不达标。@淄博环保 @山东环境 ​,0,10,7,2015-04-01 16:13:57,https://weibo.cn/comment/Cbf2SxDoD?rl=1#cmtfrm,华电淄博热电,1,钱景媛_,转发理由:你好！你反映的冒烟烟囱为华电淄博热电有限公司，其5#、6#发电机组正在运行，经张店环保分局执法人员现场调查，该单位污染物治理设施运行正常，在线监控数据显示各类污染物均达标排放。谢谢你对淄博环保的关注！      ,@淄博环保,@山东环境
哈尔滨环保,"【监察支队对尚志市建设项目及重点污染监管企业进行检查】3日,哈市环境监察支队对尚志市污水处理厂、华润雪花啤酒（哈尔滨）有限公司、蒙牛乳业（尚志）有限责任公司、哈尔滨帽儿山暖气片有限责任公司等网格化管理中的Ａ级和Ｂ级污染监管企业进行了现场检查。 ​",0,0,1,2015-06-10 14:54:57,https://weibo.cn/comment/ClTW5gm2F?uid=3864620699&rl=1#cmtfrm,尚志市污水处理厂,,,
哈尔滨环保,【尚志市环保局开展环境日宣传活动】参观污水处理厂。 ​,0,0,0,2015-06-10 10:59:52,https://weibo.cn/comment/ClSoFftmn?uid=3864620699&rl=1#cmtfrm,尚志市污水处理厂,,,
大丰市环保志愿者,2015年09月21日07点，江西下垄钨业有限公司在线监测数据，希望排放浓度高的企业作出公开说明！#蔚蓝地图#@江西环保 ​,1,0,0,2015-09-21 07:42:55,https://weibo.cn/comment/CBw7RDt8i?uid=1707640501&rl=1#cmtfrm,江西下垄钨业,,,,@江西环保
吉林省经合局,吉林紫鑫药业股份有限公司 2015年医药产业园一期工程建设项目情况报告 http://t.cn/RAcQH4M  ​,1,0,0,2015-04-03 11:14:21,https://weibo.cn/comment/CbxqMfRhd?uid=3350524752&rl=1#cmtfrm,吉林紫鑫药业股份,,,
哈密环保,地区环境监测站受潞安新疆煤化工（集团）新合实业有限责任公司委托，近日前往三道岭对其委托监测的项目SO2、H2S进行了现场采样，监测人员严格按照（HJ/T397-2007《固定源废气监测技术规范》，HJ/T373-2007《固定污染源监测质量保证与质量控制技术规范》（试行）的要求，顺利完成此次委托监测工作。 ​,1,0,0,2015-06-23 19:13:55,https://weibo.cn/comment/CnUbEwuJu?uid=2349282185&rl=1#cmtfrm,潞安新疆煤化工(集团),,,
新疆环境保护厅,【环保部通报《新环保法》执行典型案例 最高罚款208万元】新疆维吾尔自治区哈密地区环保局对氮氧化物超标的潞安新疆煤化工（集团）有限公司热电分公司监测时发现该企业仍然超标排放，对其违法行为按日连续处罚208万元。http://t.cn/RACjmpX ​,1,0,0,2015-04-16 17:50:31,https://weibo.cn/comment/CdyA2ktC4?uid=2427409230&rl=1#cmtfrm,潞安新疆煤化工(集团),,,
哈密环保,"全地区应当监测并公布监测数据为24720个，实际公布数据为27634个, 全地区已开展自行监测企业的公布率为89.6%，自行监测信息公布较好的企业有5家：新疆华电哈密热电有限责任公司、新疆昕昊达矿业有限责任公司、潞安新疆煤化工(集团)有限公司热电分公司、国网能源哈密煤电有限公司、哈密市污水处理厂 ​",0,0,0,2015-03-30 16:24:51,https://weibo.cn/comment/CaXKP9OgK?uid=2349282185&rl=1#cmtfrm,潞安新疆煤化工(集团),,,
哈密环保,3月9日我站监测人员完成了潞安新疆煤化工（集团）有限公司沙墩子煤矿CEMS系统现场监测比对工作。根据监测结果，项目负责人正在编写《潞安新疆煤化工（集团）有限公司沙墩子煤矿CEMS系统比对验收监测报告》，为管理部门对该项目的现场验收工作提供技术支持。 ​,0,0,0,2015-03-24 15:51:15,https://weibo.cn/comment/Ca2YcDyF1?uid=2349282185&rl=1#cmtfrm,潞安新疆煤化工(集团),,,
哈密环保,哈密地区环境监测站接受潞安新疆煤化工（集团）有限公司沙墩子煤矿的委托，安排相关技术人员对潞安新疆煤化工（集团）有限公司沙墩子煤矿CEMS系统进行现场勘查。 ​,0,0,0,2015-03-24 15:50:51,https://weibo.cn/comment/Ca2Y2AsaU?uid=2349282185&rl=1#cmtfrm,潞安新疆煤化工(集团),,,
萍乡发布,【萍乡供电：为企业“雪中送炭”】萍乡萍钢安源钢铁有限公司是我市支柱产业，用电大户，用电量占到全市总用电量的40%。今年全国钢铁行业整体不景气，企业资金回流遇到难题，萍乡供电想客户之所想，采取每旬以承兑汇票形式结算电费，解用户燃眉之急，全面保障安全供电，获客户点[赞]@国家电网萍乡供电 ​,6,0,1,2015-11-04 15:37:03,https://weibo.cn/comment/D2izQlCv2?uid=3917937138&rl=1#cmtfrm,萍乡萍钢安源钢铁,,,,@国家电网萍乡供电
绿色郑州,雾霾来了 除了吐槽还能做什么】或许在很多人眼中，雾霾的根源是工业污染，是污染企业在惹祸。其实，污染的产生与我们每一个人息息相关：大量私家车的排放，煤炭燃烧......雾霾袭来，我们并非只能吐槽和忍受。可以做的事情很多。驱散灰霾，我们不要作围观者，要变成行动派。雾霾来了 除了吐槽还能做什么 ​,1,7,0,2015-12-06 13:15:53,https://weibo.cn/comment/D78kGExmX?rl=1#cmtfrm,郑州新力电力,1,绿色郑州,"转发理由:您好！您所反映的是郑新电力公司，它是郑州市冬季居民采暖供热的一个重要热源点。根据2015蓝天工程行动计划，2015年6月底前,新力电力公司3、4、5号燃煤机组锅炉烟气完成脱硝治理。另外，新力电力公司计划两年后迁址荥阳市贾峪镇。//@郭志_远：竟然说郑州市区锅炉已拆玩，难道秦岭路的巨无霸是玩具      ",@郭志_远
